CED_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
CED230,17,259,3,283,4277,621,5185,318,197,11,527,3606,348,4481,3516,312,95,3923,5140,695,9757,5252,216,174,5639,3264,651,9557,2904,415,81,3398,6171,854,10423,480,993,15,1497,7829,867,10190,94,997,6,1099,6750,905,8750,19,177,0,199,3605,649,4447,7,9,0,17,1115,282,1414,12604,3583,391,16578,41753,5880,64206,74,442,3,521,3797,491,4817,648,407,39,1094,3143,366,4596,5214,600,342,6158,3915,665,10734,6211,395,417,7023,2546,688,10256,2609,1107,129,3847,6469,783,11101,235,2493,25,2749,7369,906,11027,72,1570,11,1655,6783,992,9428,19,229,3,252,3872,847,4972,13,28,0,42,1941,467,2450,15088,7271,975,23337,39837,6203,69372,96,710,4,805,8075,1114,9998,966,601,52,1620,6747,711,9076,8730,909,441,10074,9053,1357,20488,11463,614,594,12663,5812,1340,19819,5510,1516,212,7247,12637,1645,21524,710,3491,41,4244,15196,1776,21214,165,2570,16,2745,13535,1896,18180,35,406,3,451,7476,1499,9420,19,42,0,56
CED231,13,121,0,137,4877,639,5654,35,185,6,227,13738,1623,15586,1673,501,16,2194,25979,3542,31717,3882,291,69,4246,8527,1681,14452,2324,150,60,2534,5717,1111,9355,512,337,18,866,5301,876,7040,73,576,4,648,3340,606,4596,10,154,0,168,1580,337,2090,9,9,0,18,654,182,852,8523,2327,173,11026,69720,10593,91339,20,223,0,247,6178,698,7116,137,398,7,545,16470,1788,18804,2825,1030,49,3900,25442,3293,32636,4646,501,172,5316,6834,1434,13580,2203,346,96,2644,5652,1007,9309,253,881,10,1146,5546,816,7504,45,1064,8,1120,3203,599,4921,26,218,0,242,2053,415,2713,13,19,0,33,1035,315,1383,10173,4683,338,15196,72401,10368,97962,32,347,0,384,11047,1342,12773,173,585,13,769,30210,3409,34386,4502,1529,60,6093,51421,6833,64351,8527,794,243,9559,15359,3113,28030,4529,495,155,5179,11367,2113,18666,760,1218,27,2007,10843,1685,14544,120,1642,13,1771,6539,1206,9518,36,369,0,410,3637,754,4799,20,28,0,50
CED232,10,137,3,147,2373,278,2808,57,131,3,194,5104,649,5949,1475,363,16,1848,16012,2309,20170,4043,251,76,4376,7417,1359,13157,2667,160,60,2892,5700,1048,9641,665,408,19,1088,5836,863,7781,83,860,5,956,3981,638,5575,10,204,0,214,1868,341,2424,3,14,0,22,934,184,1140,9019,2526,187,11737,49239,7665,68642,23,223,0,246,2511,310,3058,98,250,3,355,5871,762,6986,2348,779,82,3203,15897,2396,21498,4728,525,233,5483,6273,1266,13025,2666,396,125,3195,5787,920,9900,284,1158,20,1461,5790,775,8023,70,1492,8,1567,3473,578,5621,15,274,0,290,2203,387,2877,11,18,0,27,1499,301,1829,10246,5111,466,15829,49299,7695,72820,32,359,3,391,4885,587,5865,156,380,12,550,10975,1416,12933,3824,1134,93,5052,31912,4705,41667,8774,772,308,9856,13695,2627,26182,5339,560,186,6088,11486,1967,19543,942,1565,36,2547,11625,1635,15806,154,2355,16,2525,7459,1210,11193,27,476,3,507,4070,726,5306,21,29,0,49
CED233,14,159,7,177,4442,229,4848,28,113,3,142,4259,181,4575,1398,172,20,1590,5505,352,7447,4456,113,75,4647,2857,325,7832,3567,148,49,3767,5355,418,9547,639,661,18,1321,6542,380,8241,100,1373,13,1487,4617,341,6444,28,487,0,516,3553,413,4479,3,27,0,33,1312,203,1548,10237,3255,179,13672,38451,2836,54966,13,229,6,247,3913,209,4369,74,183,3,257,3725,157,4141,2278,318,61,2661,4586,331,7575,5836,243,254,6330,2153,323,8812,3687,412,108,4207,6064,405,10679,370,1873,33,2274,6479,408,9154,132,2323,18,2470,4605,467,7543,34,534,11,576,3926,503,5014,4,20,0,30,2085,363,2473,12424,6136,488,19051,37542,3163,59760,32,392,9,431,8359,437,9223,97,296,8,398,7986,341,8724,3675,496,81,4245,10092,680,15025,10293,358,326,10983,5013,648,16642,7255,560,159,7975,11421,822,20220,1007,2532,49,3594,13020,786,17404,233,3696,27,3954,9225,804,13982,66,1021,11,1094,7483,915,9488,9,49,0,58
CED234,39,217,0,259,3899,618,4775,230,138,15,384,3018,321,3721,2380,212,61,2650,4037,739,7431,3936,165,120,4228,2867,761,7850,2407,376,46,2835,5714,929,9470,401,864,17,1286,7840,952,10082,71,755,4,825,6663,1104,8593,17,161,0,176,3762,853,4794,9,12,0,28,1255,336,1616,9490,2905,267,12667,39045,6614,58328,67,344,5,415,3395,548,4356,525,284,22,832,2377,267,3478,3534,413,189,4132,3006,645,7791,4862,331,254,5448,2178,638,8261,2188,959,98,3249,5873,802,9924,209,2076,21,2303,7008,876,10189,59,1185,5,1245,6139,1089,8474,16,204,0,220,4020,939,5184,15,19,0,29,1985,544,2561,11471,5816,596,17885,35982,6350,60215,106,559,7,669,7293,1169,9131,755,426,34,1219,5401,581,7201,5910,621,255,6785,7045,1390,15214,8801,500,376,9677,5039,1395,16114,4598,1337,146,6081,11584,1731,19400,613,2938,40,3589,14844,1830,20266,126,1934,12,2076,12799,2195,17067,34,367,0,402,7780,1791,9977,26,31,0,56
CED235,26,145,0,169,4801,393,5365,91,188,7,288,5551,378,6209,3214,290,33,3539,8802,832,13170,5846,172,100,6108,4850,638,11593,3044,212,47,3296,6814,536,10645,511,788,14,1314,7081,511,8908,98,1059,10,1165,4648,512,6320,18,208,0,225,2735,309,3266,11,11,0,18,832,110,968,12850,3063,215,16130,46101,4217,66449,28,266,7,304,4363,376,5044,325,341,19,684,4859,327,5868,5300,511,133,5950,6545,804,13298,6981,313,241,7527,3513,561,11599,2905,697,93,3698,7139,597,11435,281,2235,33,2551,6594,591,9734,80,1469,14,1563,4563,525,6657,22,212,0,230,3179,408,3824,11,14,0,29,1265,174,1466,15940,6057,538,22532,42027,4366,68931,56,412,10,480,9163,768,10405,417,523,27,971,10407,701,12079,8512,801,167,9484,15346,1642,26474,12822,480,335,13637,8361,1192,23192,5951,905,133,6995,13950,1133,22079,793,3028,48,3864,13671,1107,18644,175,2522,21,2726,9210,1038,12975,38,422,3,463,5913,720,7093,18,30,0,44
CED236,20,183,3,208,3450,525,4180,209,150,5,366,2896,326,3589,2022,235,50,2316,3381,705,6400,3789,166,109,4067,2442,820,7332,2293,320,69,2680,5530,997,9206,430,865,9,1298,7633,995,9934,69,791,0,859,6391,1034,8286,23,137,3,160,3333,715,4210,10,11,0,19,1106,288,1417,8871,2856,253,11976,36167,6414,54553,42,324,3,367,3059,452,3885,429,255,22,705,2199,247,3155,3029,369,186,3588,2475,455,6516,4392,311,279,4978,1924,504,7413,2135,848,90,3066,5806,652,9523,223,1963,12,2196,6962,819,9979,55,1200,10,1255,5926,956,8136,18,216,4,241,3679,864,4779,12,20,3,31,1954,526,2509,10324,5505,608,16436,33996,5467,55895,62,507,3,576,6507,980,8064,637,404,29,1070,5093,577,6740,5058,604,238,5897,5860,1159,12915,8184,482,388,9051,4362,1323,14738,4422,1164,155,5746,11333,1647,18724,648,2820,25,3498,14599,1820,19914,121,1984,10,2121,12316,1987,16426,39,356,4,402,7017,1575,8995,23,28,3,53
CED237,20,142,0,162,3368,349,3876,56,161,7,220,5820,451,6490,2263,347,21,2636,14269,1382,18291,5652,236,114,6007,6431,935,13375,3067,144,76,3292,6004,646,9939,508,344,5,863,5551,499,6912,78,555,4,640,3550,421,4614,28,281,4,312,2978,393,3680,3,27,0,27,1485,203,1714,11676,2245,235,14159,49450,5279,68886,19,194,10,218,3116,299,3636,223,324,4,547,5847,442,6834,3568,709,102,4383,12620,1232,18237,6589,511,308,7406,5177,834,13421,2975,478,145,3601,6039,621,10254,252,1187,15,1455,5706,537,7701,75,1134,7,1214,3808,466,5487,31,343,3,370,4259,507,5143,15,23,0,32,2377,307,2713,13737,4900,601,19236,48954,5240,73428,34,342,5,383,6484,642,7513,271,484,13,772,11662,894,13330,5839,1055,126,7023,26895,2612,36524,12246,745,422,13418,11608,1770,26793,6036,623,224,6886,12044,1270,20195,762,1533,23,2315,11256,1041,14610,151,1688,11,1856,7354,891,10101,58,620,4,683,7234,899,8822,20,46,0,65
CED294,0,8,0,8,121,41,180,16,11,0,27,301,122,447,108,29,0,138,603,306,1052,138,11,0,155,313,344,813,56,17,0,78,312,241,628,13,25,0,38,287,132,460,3,19,0,19,206,53,283,0,0,0,0,56,20,72,0,0,0,0,9,0,9,334,130,3,467,2212,1259,3942,13,9,0,18,120,37,178,32,17,0,47,297,107,453,120,41,4,161,439,189,795,116,18,9,150,184,151,479,32,16,4,51,211,88,347,0,38,0,39,241,76,352,0,27,0,27,143,29,204,0,3,0,3,34,8,49,0,0,0,0,18,13,28,309,163,11,491,1687,705,2883,13,14,0,28,246,86,357,48,30,0,72,599,224,898,229,69,4,298,1046,502,1848,257,37,9,304,500,492,1295,87,33,4,126,522,328,975,10,63,0,74,528,212,816,4,47,0,51,349,88,482,0,3,0,3,92,28,121,0,0,0,0
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,10,0,11,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,18,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,0,3,0,0,0,0,10,0,11,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,45,310,4,359,4459,567,5394,453,245,6,711,4110,468,5282,3858,366,114,4339,5568,946,10851,4679,273,162,5108,3822,814,9745,2311,468,72,2854,6124,796,9775,399,929,11,1344,6475,756,8574,70,672,3,745,4711,596,6051,5,107,0,116,2385,376,2874,3,3,0,6,722,117,840,11824,3375,379,15580,38381,5426,59392,112,505,4,624,3940,482,5043,1007,488,69,1568,3385,432,5378,5621,596,361,6584,4151,849,11589,5670,459,310,6436,3001,669,10105,2143,1160,98,3399,5969,730,10099,167,1976,25,2168,5888,679,8735,41,984,5,1033,4532,605,6170,14,132,0,143,2682,445,3274,3,6,0,11,1165,220,1391,14770,6304,881,21963,34704,5120,61786,159,815,14,981,8401,1050,10434,1462,734,77,2272,7491,892,10661,9478,960,477,10919,9725,1797,22439,10346,731,473,11539,6820,1487,19849,4453,1632,172,6255,12097,1527,19875,562,2911,36,3509,12366,1437,17310,110,1659,9,1774,9240,1198,12218,22,240,3,264,5062,821,6151,3,9,0,19
CED302,11,222,5,240,4480,289,5006,105,148,3,259,4446,297,5003,2400,277,45,2726,6199,573,9495,5847,200,143,6191,3741,552,10485,3307,275,73,3656,5976,593,10226,502,754,12,1268,6234,476,7976,80,1015,8,1104,4141,399,5640,14,223,3,240,2478,313,3033,3,12,0,18,898,155,1071,12272,3130,296,15699,38591,3639,57932,24,369,5,400,4173,282,4857,257,307,18,589,4113,262,4962,3687,455,157,4299,5193,559,10054,7026,370,357,7751,3063,476,11283,3195,688,151,4038,6327,485,10854,240,1809,29,2076,6047,410,8540,64,1616,11,1691,4195,430,6324,18,277,0,292,3124,426,3846,3,27,0,37,1753,309,2092,14513,5920,735,21161,38004,3649,62812,34,592,15,632,8655,569,9864,362,460,22,844,8557,559,9962,6083,739,201,7025,11388,1130,19549,12867,570,498,13935,6803,1027,21767,6501,965,225,7699,12307,1079,21077,742,2563,39,3345,12283,885,16517,144,2626,19,2796,8335,831,11963,32,500,3,528,5604,742,6878,6,39,0,53
CED303,22,237,3,261,4557,264,5083,195,157,7,358,3690,174,4228,2528,245,89,2862,4497,387,7745,4895,228,172,5298,3113,443,8854,2981,369,69,3420,6127,528,10070,476,1043,13,1531,7518,539,9594,88,1039,4,1129,5775,500,7403,10,191,0,203,2885,391,3477,0,4,0,4,960,264,1233,11202,3521,359,15071,39122,3497,57691,36,421,6,464,3975,217,4648,419,291,22,736,3077,159,3965,3801,411,206,4423,3231,362,8020,6017,331,355,6706,2511,385,9606,2913,961,121,3992,6671,460,11122,204,2426,26,2655,7118,508,10278,50,1584,7,1640,5770,538,7954,12,222,5,238,3300,539,4079,0,6,0,9,1573,467,2044,13462,6664,736,20860,37216,3636,61715,59,657,4,722,8533,479,9730,619,446,30,1096,6764,333,8191,6334,658,294,7285,7732,751,15769,10916,561,523,12000,5625,829,18459,5894,1333,192,7413,12795,982,21188,681,3472,42,4194,14631,1048,19872,140,2624,9,2771,11544,1043,15357,15,416,6,437,6184,930,7557,3,13,0,17
CED304,9,147,0,158,3589,271,4021,55,180,4,240,7654,785,8670,1699,391,19,2113,15652,1927,19695,4671,239,107,5015,6350,1208,12578,3282,184,76,3536,6111,1084,10729,510,442,11,971,5858,767,7591,82,626,4,709,3340,513,4566,6,138,0,151,1510,274,1931,4,9,0,13,558,155,727,10318,2363,225,12901,50617,6984,70506,15,301,5,318,3897,335,4547,123,365,10,500,8189,755,9443,2575,756,90,3425,13834,1762,19020,5527,459,290,6273,4856,976,12102,3032,434,134,3610,5720,770,10101,218,1085,9,1314,5456,630,7396,39,1084,4,1134,3027,464,4624,18,215,3,230,1780,355,2370,0,23,3,24,1103,427,1556,11549,4729,547,16821,47868,6480,71166,22,451,4,473,7492,609,8568,180,547,11,740,15844,1540,18116,4277,1153,115,5538,29483,3686,38713,10193,703,393,11290,11204,2189,24684,6318,618,216,7144,11825,1855,20828,734,1531,25,2284,11313,1392,14991,119,1715,7,1842,6368,977,9191,26,358,3,380,3286,633,4302,8,31,4,36
CED305,29,287,0,315,4077,576,4977,338,187,9,537,3545,593,4681,3429,326,100,3860,5008,1549,10409,4787,226,170,5182,3497,1404,10076,2423,431,75,2931,6329,1429,10681,397,973,12,1377,7202,1189,9766,45,570,7,619,4885,771,6275,7,110,0,121,2381,495,3000,4,5,0,7,698,241,946,11455,3120,380,14951,37616,8246,60813,83,464,3,547,3735,545,4823,717,342,33,1087,2929,427,4443,4954,490,266,5704,3413,820,9940,5428,364,311,6103,2621,756,9480,2131,1135,98,3367,5913,869,10151,154,1887,20,2060,6014,756,8836,41,863,5,912,4419,681,6009,11,152,0,169,2711,600,3480,4,15,0,16,1161,373,1545,13511,5702,745,19959,32919,5835,58707,115,747,3,871,7813,1122,9800,1053,526,38,1621,6474,1027,9118,8378,819,363,9563,8423,2373,20354,10214,590,481,11282,6115,2159,19560,4553,1565,181,6297,12239,2293,20830,543,2856,41,3438,13221,1945,18605,89,1436,16,1534,9303,1452,12287,20,263,3,285,5093,1095,6477,3,21,0,27
CED306,33,205,3,245,4135,559,4941,245,182,9,442,3969,660,5065,2947,296,85,3323,5786,1539,10641,4860,238,130,5225,3780,1366,10371,2658,415,67,3135,6930,1357,11424,420,848,19,1286,7836,1109,10227,69,594,3,667,5367,837,6868,8,115,3,125,2589,437,3154,3,6,0,8,771,162,945,11241,2901,307,14456,41165,8024,63642,74,379,9,457,3740,439,4636,602,321,31,953,3304,488,4745,4571,442,283,5290,4269,976,10531,5953,335,327,6612,2857,818,10283,2323,1043,131,3500,6668,884,11053,188,1979,12,2184,6628,759,9574,46,916,6,971,4669,691,6335,11,144,0,157,2821,499,3477,3,13,0,17,1297,255,1565,13770,5578,798,20138,36259,5809,62205,112,580,13,700,7879,1003,9584,844,505,41,1390,7274,1150,9815,7515,736,364,8618,10047,2507,21178,10813,576,456,11840,6635,2177,20655,4982,1461,195,6643,13604,2236,22477,610,2829,25,3468,14466,1870,19806,106,1513,13,1635,10039,1530,13202,17,256,3,281,5410,943,6632,7,22,0,28
CED307,26,258,0,280,4536,298,5112,247,173,6,421,3860,242,4524,2827,270,97,3191,4904,472,8565,5881,207,191,6279,3589,492,10366,3370,336,91,3798,6048,532,10379,492,932,11,1430,6351,408,8191,70,1070,4,1147,4404,358,5910,9,171,0,177,1730,252,2164,3,7,0,5,475,142,631,12914,3422,409,16738,35895,3202,55837,42,401,7,452,4052,268,4768,490,338,22,859,3273,204,4333,4265,477,246,4993,3765,410,9165,7098,365,397,7861,2798,425,11079,3048,894,181,4124,6320,440,10885,198,2131,9,2340,5857,372,8566,43,1617,15,1678,4181,389,6251,9,196,0,201,1912,323,2436,4,7,0,8,864,287,1158,15199,6431,886,22512,33018,3114,58645,72,660,6,735,8586,565,9883,734,510,34,1278,7132,447,8855,7089,750,343,8184,8666,881,17725,12975,576,591,14145,6388,913,21443,6421,1229,271,7927,12364,971,21263,686,3061,24,3768,12210,782,16765,112,2690,22,2825,8587,748,12159,15,365,0,383,3641,579,4597,3,9,0,19
CED308,13,247,0,268,4712,473,5450,244,212,14,468,4632,482,5579,3172,313,97,3579,6022,949,10548,5502,260,172,5932,4137,880,10951,3158,341,68,3571,6688,932,11190,525,738,9,1267,7095,753,9117,103,794,4,909,6310,713,7931,20,140,0,156,3145,479,3788,4,7,0,11,903,237,1153,12738,3054,363,16154,43659,5900,65710,46,474,7,526,4316,465,5312,607,391,31,1027,4191,477,5698,4831,528,259,5617,4741,952,11306,7066,425,330,7816,3371,828,12020,2925,888,123,3940,7259,919,12112,244,1965,25,2231,7358,763,10353,46,1397,6,1444,6358,841,8645,13,183,0,194,3398,628,4214,12,13,0,22,1464,417,1902,15784,6253,777,22813,42462,6286,71565,63,730,7,791,9030,940,10763,853,602,47,1497,8820,958,11281,8000,836,354,9190,10761,1898,21858,12565,680,495,13743,7509,1710,22965,6088,1237,188,7507,13945,1844,23305,766,2702,40,3503,14456,1513,19473,146,2191,12,2353,12669,1555,16578,33,317,0,349,6545,1108,7998,13,15,0,31
CED309,22,230,0,248,3861,347,4456,151,146,5,301,3303,287,3897,2431,216,58,2706,4712,620,8032,5107,196,141,5439,3239,703,9376,3223,289,94,3607,5855,699,10160,577,789,17,1386,7603,647,9641,96,791,7,889,6627,637,8149,18,164,0,187,3553,429,4166,4,12,0,12,1187,235,1434,11624,2825,322,14773,39932,4601,59304,27,334,4,364,3795,306,4474,349,268,16,636,3115,284,4035,3760,395,164,4318,3737,528,8589,6485,347,345,7184,2604,548,10335,3227,800,143,4171,6905,675,11753,239,1998,26,2265,7795,666,10729,43,1407,0,1455,6574,702,8728,14,205,0,222,3913,605,4738,0,17,0,17,1870,430,2317,14146,5774,711,20630,40313,4744,65691,43,563,9,617,7656,650,8929,497,408,30,940,6421,567,7929,6184,615,223,7024,8447,1150,16616,11595,542,483,12625,5843,1248,19713,6451,1086,236,7772,12761,1377,21913,817,2786,50,3654,15401,1316,20369,140,2200,5,2344,13197,1336,16878,36,374,0,406,7462,1034,8907,4,25,0,35
CED310,13,170,3,189,3870,361,4417,133,104,6,242,3188,284,3714,2073,207,63,2339,4107,516,6959,4429,219,144,4794,2963,578,8342,2784,322,73,3179,5231,618,9029,433,749,15,1194,6733,578,8508,79,903,8,986,6445,605,8036,8,177,0,185,3827,447,4451,0,12,0,12,1283,231,1528,9957,2859,312,13125,37646,4221,54989,34,323,5,358,3618,311,4295,321,242,12,572,2793,272,3641,3360,362,191,3905,3188,491,7582,5501,322,297,6120,2343,485,8942,2676,767,107,3551,5893,581,10021,175,1904,15,2087,7015,582,9687,46,1455,8,1506,6706,667,8877,13,182,0,195,4144,603,4943,6,17,0,26,1992,414,2426,12127,5564,636,18325,37691,4399,60414,46,488,10,547,7486,674,8712,453,351,21,823,5981,554,7353,5426,564,254,6249,7287,1006,14541,9935,540,442,10918,5307,1061,17285,5462,1086,183,6727,11126,1194,19052,609,2650,28,3279,13751,1162,18198,123,2357,15,2495,13149,1274,16916,18,357,5,380,7975,1047,9394,6,28,0,33
CED311,26,229,4,259,3962,624,4844,385,191,22,591,3338,483,4416,3671,287,112,4068,4929,1136,10129,5200,236,128,5567,3662,1179,10405,2550,479,62,3088,7183,1353,11626,404,817,13,1239,8006,1074,10317,62,447,3,506,5585,817,6916,13,86,0,95,2359,498,2955,6,0,0,5,583,119,713,12315,2777,340,15427,39616,7286,62329,90,449,4,541,3249,582,4373,821,295,39,1162,2653,427,4244,5414,463,313,6188,3353,919,10462,5858,341,343,6540,2698,876,10122,2151,1163,90,3411,6455,1008,10879,151,1628,16,1793,6420,869,9091,36,660,3,701,4589,741,6032,10,105,0,114,2095,475,2684,3,6,0,6,799,166,976,14543,5111,818,20467,32330,6064,58861,117,677,4,802,7210,1201,9218,1208,486,61,1749,5992,911,8658,9079,755,428,10259,8281,2056,20596,11056,577,470,12111,6362,2054,20521,4703,1643,156,6501,13643,2363,22504,560,2446,27,3035,14429,1944,19406,99,1104,3,1214,10179,1561,12948,20,188,0,213,4460,970,5635,7,5,0,14
CED312,36,318,8,360,4920,460,5743,419,287,15,717,4512,406,5632,4040,380,119,4533,5858,849,11242,5793,255,179,6226,4209,776,11214,2689,466,86,3235,6222,729,10189,435,869,15,1318,6441,586,8342,68,733,10,809,4994,578,6381,9,117,0,128,2209,338,2671,3,8,0,4,659,126,793,13491,3430,421,17335,40017,4850,62207,87,533,14,629,4490,495,5618,904,443,58,1408,3748,353,5506,5989,606,345,6948,4319,820,12086,6970,456,356,7781,3304,710,11800,2422,1192,116,3727,6352,712,10792,214,2160,30,2402,6108,632,9147,57,1139,7,1198,4925,614,6739,9,124,0,132,2578,416,3126,3,9,0,8,1121,218,1345,16647,6665,922,24240,36937,4982,66153,122,845,16,993,9407,956,11356,1326,727,70,2126,8261,764,11142,10025,990,469,11477,10174,1673,23329,12764,715,533,14012,7516,1487,23013,5114,1655,197,6965,12573,1446,20977,648,3030,42,3720,12545,1215,17483,122,1880,13,2011,9925,1188,13122,19,239,3,255,4786,759,5803,5,9,0,16
